MonitoringLocationIdentifier,OrganizationIdentifier.x,OrganizationFormalName.x,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,Depth,HydrologicCondition,HydrologicEvent,SampleCollectionMethod.MethodIdentifier,SampleCollectionMethod.MethodIdentifierContext,SampleCollectionMethod.MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure.MeasureUnitCode,Result,OrganizationIdentifier.y,OrganizationFormalName.y,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure.MeasureValue,DrainageAreaMeasure.MeasureUnitCode,ContributingDrainageAreaMeasure.MeasureValue,ContributingDrainageAreaMeasure.MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,StateCode,CountyCode
IL_EPA_WQX-QLM-12-02,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SJ20212,Sample-Routine,Water,NA,2012-10-01,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.8,mg/l,11.8,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.4178620551,-87.7780216448,17,097
IL_EPA_WQX-QLM-12-02,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SH21508,Sample-Routine,Water,NA,2012-08-20,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.9,mg/l,11.9,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.4178620551,-87.7780216448,17,097
IL_EPA_WQX-QLM-12-03,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SH21509,Sample-Routine,Water,NA,2012-08-20,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12,mg/l,12,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.3877033501,-87.7925384541,17,097
IL_EPA_WQX-QLM-12-03,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SJ20214,Sample-Routine,Water,NA,2012-10-01,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.5,mg/l,11.5,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.3877033501,-87.7925384541,17,097
IL_EPA_WQX-QLM-12-03,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SE21202,Sample-Routine,Water,NA,2012-05-21,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.3,mg/l,12.3,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.3877033501,-87.7925384541,17,097
IL_EPA_WQX-QLM-12-04,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SE21203,Sample-Routine,Water,NA,2012-05-21,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.4,mg/l,12.4,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.3851995881,-87.7847386034,17,097
IL_EPA_WQX-QLM-12-04,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SH21510,Sample-Routine,Water,NA,2012-08-20,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.9,mg/l,11.9,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.3851995881,-87.7847386034,17,097
IL_EPA_WQX-QLM-12-04,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SJ20215,Sample-Routine,Water,NA,2012-10-01,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.5,mg/l,11.5,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.3851995881,-87.7847386034,17,097
IL_EPA_WQX-QLM-12-05,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SJ20216,Sample-Routine,Water,NA,2012-10-01,63,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.5,mg/l,11.5,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.349191673200004,-87.7589746637,17,097
IL_EPA_WQX-QLM-12-05,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SE21559,Sample-Routine,Water,NA,2012-05-23,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.1,mg/l,12.1,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.349191673200004,-87.7589746637,17,097
IL_EPA_WQX-QLM-12-05,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SJ20186,Sample-Routine,Water,NA,2012-10-01,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.4,mg/l,11.4,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.349191673200004,-87.7589746637,17,097
IL_EPA_WQX-QLM-12-05,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SE21528,Sample-Routine,Water,NA,2012-05-23,65,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.8,mg/l,11.8,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.349191673200004,-87.7589746637,17,097
IL_EPA_WQX-QLM-12-05,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SH21516,Sample-Routine,Water,NA,2012-08-20,63,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.8,mg/l,11.8,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.349191673200004,-87.7589746637,17,097
IL_EPA_WQX-QLM-12-05,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SH21515,Sample-Routine,Water,NA,2012-08-20,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.1,mg/l,12.1,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.349191673200004,-87.7589746637,17,097
IL_EPA_WQX-QLM-12-06,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SE21529,Sample-Routine,Water,NA,2012-05-23,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.3,mg/l,12.3,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.3202090612,-87.7925545161,17,097
IL_EPA_WQX-QLM-12-06,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SH21511,Sample-Routine,Water,NA,2012-08-20,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12,mg/l,12,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.3202090612,-87.7925545161,17,097
IL_EPA_WQX-QLM-12-06,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SJ20217,Sample-Routine,Water,NA,2012-10-01,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.4,mg/l,11.4,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.3202090612,-87.7925545161,17,097
IL_EPA_WQX-QLM-12-07,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SH21512,Sample-Routine,Water,NA,2012-08-20,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.2,mg/l,12.2,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.3183274924,-87.8166134638,17,097
IL_EPA_WQX-QLM-12-07,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SE21530,Sample-Routine,Water,NA,2012-05-23,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.3,mg/l,12.3,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.3183274924,-87.8166134638,17,097
IL_EPA_WQX-QLM-12-07,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SJ20227,Sample-Routine,Water,NA,2012-10-01,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.6,mg/l,11.6,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.3183274924,-87.8166134638,17,097
IL_EPA_WQX-QLM-12-08,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF20085,Sample-Routine,Water,NA,2012-05-23,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.2,mg/l,12.2,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.2804146888,-87.7933445113,17,097
IL_EPA_WQX-QLM-12-08,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF20577,Sample-Routine,Water,NA,2012-06-07,32,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.2,mg/l,12.2,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.2804146888,-87.7933445113,17,097
IL_EPA_WQX-QLM-12-08,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SJ20203,Sample-Routine,Water,NA,2012-10-01,32,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.3,mg/l,11.3,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.2804146888,-87.7933445113,17,097
IL_EPA_WQX-QLM-12-08,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF20084,Sample-Routine,Water,NA,2012-05-23,33,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.7,mg/l,12.7,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.2804146888,-87.7933445113,17,097
IL_EPA_WQX-QLM-12-08,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF20575,Sample-Routine,Water,NA,2012-06-07,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.3,mg/l,12.3,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.2804146888,-87.7933445113,17,097
IL_EPA_WQX-QLM-12-08,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SH21518,Sample-Routine,Water,NA,2012-08-20,32,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12,mg/l,12,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.2804146888,-87.7933445113,17,097
IL_EPA_WQX-QLM-12-08,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SJ20200,Sample-Routine,Water,NA,2012-10-01,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.8,mg/l,11.8,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.2804146888,-87.7933445113,17,097
IL_EPA_WQX-QLM-12-08,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SH21517,Sample-Routine,Water,NA,2012-08-20,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.9,mg/l,11.9,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.2804146888,-87.7933445113,17,097
IL_EPA_WQX-QLM-12-09,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SE21531,Sample-Routine,Water,NA,2012-05-23,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.4,mg/l,12.4,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.2412973155,-87.7577761325,17,097
IL_EPA_WQX-QLM-12-09,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SH21513,Sample-Routine,Water,NA,2012-08-20,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.8,mg/l,11.8,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.2412973155,-87.7577761325,17,097
IL_EPA_WQX-QLM-12-09,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SJ20228,Sample-Routine,Water,NA,2012-10-01,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.4,mg/l,11.4,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.2412973155,-87.7577761325,17,097
IL_EPA_WQX-QLM-12-10,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SE21532,Sample-Routine,Water,NA,2012-05-23,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.6,mg/l,12.6,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.2295642919,-87.7698429319,17,097
IL_EPA_WQX-QLM-12-10,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SH21514,Sample-Routine,Water,NA,2012-08-20,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.9,mg/l,11.9,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.2295642919,-87.7698429319,17,097
IL_EPA_WQX-QLM-12-10,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SJ20229,Sample-Routine,Water,NA,2012-10-01,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.6,mg/l,11.6,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.2295642919,-87.7698429319,17,097
IL_EPA_WQX-QLM-12-11,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SH21528,Sample-Routine,Water,NA,2012-08-20,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12,mg/l,12,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.1898725616,-87.7528516343,17,097
IL_EPA_WQX-QLM-12-11,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SJ20230,Sample-Routine,Water,NA,2012-10-01,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.6,mg/l,11.6,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.1898725616,-87.7528516343,17,097
IL_EPA_WQX-QLM-12-11,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SE21533,Sample-Routine,Water,NA,2012-05-23,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.8,mg/l,12.8,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.1898725616,-87.7528516343,17,097
IL_EPA_WQX-QLM-12-12,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SJ20206,Sample-Routine,Water,NA,2012-10-01,19,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.4,mg/l,11.4,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.1846818162,-87.7631588007,17,097
IL_EPA_WQX-QLM-12-12,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SH21534,Sample-Routine,Water,NA,2012-08-20,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.9,mg/l,11.9,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.1846818162,-87.7631588007,17,097
IL_EPA_WQX-QLM-12-12,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF20086,Sample-Routine,Water,NA,2012-05-23,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.8,mg/l,12.8,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.1846818162,-87.7631588007,17,097
IL_EPA_WQX-QLM-12-12,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF20579,Sample-Routine,Water,NA,2012-06-07,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,13,mg/l,13,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.1846818162,-87.7631588007,17,097
IL_EPA_WQX-QLM-12-12,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SH21535,Sample-Routine,Water,NA,2012-08-20,22,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.9,mg/l,11.9,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.1846818162,-87.7631588007,17,097
IL_EPA_WQX-QLM-12-12,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF20087,Sample-Routine,Water,NA,2012-05-23,22,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.5,mg/l,12.5,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.1846818162,-87.7631588007,17,097
IL_EPA_WQX-QLM-12-12,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SJ20204,Sample-Routine,Water,NA,2012-10-01,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.8,mg/l,12.8,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.1846818162,-87.7631588007,17,097
IL_EPA_WQX-QLM-12-12,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF20585,Sample-Routine,Water,NA,2012-06-07,21,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,13.3,mg/l,13.3,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.1846818162,-87.7631588007,17,097
IL_EPA_WQX-QLM-12-13,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SH21529,Sample-Routine,Water,NA,2012-08-20,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.2,mg/l,12.2,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.1375989498,-87.7463191243,17,031
IL_EPA_WQX-QLM-12-13,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SJ20231,Sample-Routine,Water,NA,2012-10-01,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.7,mg/l,11.7,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.1375989498,-87.7463191243,17,031
IL_EPA_WQX-QLM-12-13,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SE21534,Sample-Routine,Water,NA,2012-05-23,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.7,mg/l,12.7,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.1375989498,-87.7463191243,17,031
IL_EPA_WQX-QLM-12-14,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SE21535,Sample-Routine,Water,NA,2012-05-23,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,14.1,mg/l,14.1,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.1396010561,-87.7055127404,17,031
IL_EPA_WQX-QLM-12-14,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SJ20232,Sample-Routine,Water,NA,2012-10-01,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.6,mg/l,11.6,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.1396010561,-87.7055127404,17,031
IL_EPA_WQX-QLM-12-14,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SH21531,Sample-Routine,Water,NA,2012-08-20,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.9,mg/l,11.9,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.1396010561,-87.7055127404,17,031
IL_EPA_WQX-QLM-12-15,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SJ21420,Sample-Routine,Water,NA,2012-10-22,10,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,13.2,mg/l,13.2,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.0227300589,-87.6643749454,17,031
IL_EPA_WQX-QLM-12-15,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SH21456,Sample-Routine,Water,NA,2012-08-21,9,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.2,mg/l,12.2,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.0227300589,-87.6643749454,17,031
IL_EPA_WQX-QLM-12-15,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SE21771,Sample-Routine,Water,NA,2012-05-29,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,14.9,mg/l,14.9,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.0227300589,-87.6643749454,17,031
IL_EPA_WQX-QLM-12-15,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SJ21418,Sample-Routine,Water,NA,2012-10-22,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,13.3,mg/l,13.3,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.0227300589,-87.6643749454,17,031
IL_EPA_WQX-QLM-12-15,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SE21772,Sample-Routine,Water,NA,2012-05-29,15,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,14.5,mg/l,14.5,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.0227300589,-87.6643749454,17,031
IL_EPA_WQX-QLM-12-15,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SH21454,Sample-Routine,Water,NA,2012-08-21,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.7,mg/l,12.7,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.0227300589,-87.6643749454,17,031
IL_EPA_WQX-QLM-12-16,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SJ21310,Sample-Routine,Water,NA,2012-10-22,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.8,mg/l,12.8,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.9983055057,-87.6259922759,17,031
IL_EPA_WQX-QLM-12-16,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SE21756,Sample-Routine,Water,NA,2012-05-29,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,13.9,mg/l,13.9,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.9983055057,-87.6259922759,17,031
IL_EPA_WQX-QLM-12-16,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SH21540,Sample-Routine,Water,NA,2012-08-21,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12,mg/l,12,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.9983055057,-87.6259922759,17,031
IL_EPA_WQX-QLM-12-17,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SJ21311,Sample-Routine,Water,NA,2012-10-22,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.6,mg/l,12.6,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.9791848858,-87.6220350858,17,031
IL_EPA_WQX-QLM-12-17,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SE21759,Sample-Routine,Water,NA,2012-05-29,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,13.8,mg/l,13.8,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.9791848858,-87.6220350858,17,031
IL_EPA_WQX-QLM-12-17,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SH21541,Sample-Routine,Water,NA,2012-08-21,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12,mg/l,12,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.9791848858,-87.6220350858,17,031
IL_EPA_WQX-QLM-12-18,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SH21542,Sample-Routine,Water,NA,2012-08-21,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.6,mg/l,12.6,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.9574559583,-87.612398737,17,031
